,time,proto,sip,sport,dip,dport,from,to,subject
1,2017-11-01 09:21:31,smtp,10.116.216.72,2126,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
2,2017-11-01 09:22:31,smtp,10.116.216.72,2416,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
8,2017-11-01 09:25:39,smtp,10.116.216.72,2312,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
10,2017-11-01 09:26:18,smtp,10.64.105.235,2527,10.5.71.60,25,1498@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,税务
16,2017-11-01 09:31:38,smtp,10.116.216.72,1609,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
17,2017-11-01 09:32:22,smtp,10.116.216.72,2050,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
24,2017-11-01 09:37:33,smtp,10.116.216.72,1967,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
26,2017-11-01 09:38:01,smtp,10.64.105.122,1828,10.5.71.60,25,1186@hightech.com,1291@hightech.com,财务报账
29,2017-11-01 09:38:49,smtp,10.116.216.72,2183,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
33,2017-11-01 09:40:33,smtp,10.116.216.72,2177,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
44,2017-11-01 09:45:29,smtp,10.64.105.83,1748,10.5.71.60,25,1431@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,成本控制
45,2017-11-01 09:45:33,smtp,10.116.216.72,1971,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
46,2017-11-01 09:45:38,smtp,10.116.216.72,2336,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
49,2017-11-01 09:46:50,smtp,10.64.105.8,1686,10.5.71.60,25,1108@hightech.com,1231@hightech.com,财务报账
51,2017-11-01 09:47:18,smtp,10.116.216.72,2354,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
56,2017-11-01 09:50:10,smtp,10.64.105.198,1620,10.5.71.60,25,1467@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
65,2017-11-01 09:53:37,smtp,10.116.216.72,2330,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
69,2017-11-01 09:55:09,smtp,10.116.216.72,1949,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
70,2017-11-01 09:55:23,smtp,10.116.216.72,2568,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
71,2017-11-01 09:56:00,smtp,10.116.216.72,2174,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
75,2017-11-01 09:58:00,smtp,10.116.216.72,1936,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
79,2017-11-01 09:58:47,smtp,10.64.106.23,1739,10.5.71.60,25,1248@hightech.com,2e5e6d94cd0f264a02516548ad219424@qq.com,财务
80,2017-11-01 09:59:04,smtp,10.64.105.243,2389,10.5.71.60,25,1369@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,财务分析
81,2017-11-01 09:59:25,smtp,10.1.4.17,40878,10.5.71.60,25,finance@hightech.com,1297@hightech.com,报销
85,2017-11-01 10:03:33,smtp,14.17.32.47,2318,10.5.71.60,25,04e964880f1a3fa0484791783f383def@foxmail.com,1342@hightech.com,财务
88,2017-11-01 10:06:00,smtp,10.64.105.43,1735,10.5.71.60,25,1124@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,资金
100,2017-11-01 10:19:18,smtp,10.64.105.235,2543,10.5.71.60,25,1498@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1342@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,财务分析
102,2017-11-01 10:20:01,smtp,10.116.216.72,2195,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
109,2017-11-01 10:20:54,smtp,10.116.216.72,1937,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
115,2017-11-01 10:21:42,smtp,10.116.216.72,2275,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
117,2017-11-01 10:21:58,smtp,10.116.216.72,1843,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
131,2017-11-01 10:23:21,smtp,10.64.105.12,2211,10.5.71.60,25,1342@hightech.com,1041@hightech.com;1368@hightech.com;1347@hightech.com;1255@hightech.com;1248@hightech.com;1327@hightech.com;1439@hightech.com;1137@hightech.com;1370@hightech.com;1467@hightech.com;1226@hightech.com;1369@hightech.com;1186@hightech.com;1213@hightech.com;1451@hightech.com;1124@hightech.com;1431@hightech.com;1293@hightech.com;1253@hightech.com;1498@hightech.com;1108@hightech.com;1180@hightech.com;1346@hightech.com,会计核算
132,2017-11-01 10:23:33,smtp,10.116.216.72,1875,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
139,2017-11-01 10:24:21,smtp,10.116.216.72,2179,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
144,2017-11-01 10:25:18,smtp,10.116.216.72,2139,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
156,2017-11-01 10:26:43,smtp,10.116.216.72,2285,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
163,2017-11-01 10:27:36,smtp,10.116.216.72,1614,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
166,2017-11-01 10:27:40,smtp,10.116.216.72,1752,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
169,2017-11-01 10:28:11,smtp,10.116.216.72,2317,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
174,2017-11-01 10:28:33,smtp,10.116.216.72,2300,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
