,time,proto,sip,sport,dip,dport,from,to,subject
3,2017-11-05 09:29:05,smtp,10.116.216.72,2048,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
6,2017-11-05 09:36:31,smtp,10.116.216.72,1534,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
18,2017-11-05 10:20:21,smtp,10.116.216.72,1987,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
24,2017-11-05 10:35:55,smtp,10.116.216.72,1989,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
29,2017-11-05 10:44:50,smtp,10.116.216.72,2131,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
35,2017-11-05 10:49:16,smtp,10.116.216.72,2058,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
38,2017-11-05 10:53:53,smtp,10.116.216.72,1536,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
53,2017-11-05 11:29:01,smtp,10.116.216.72,2243,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
58,2017-11-05 11:41:10,smtp,10.116.216.72,1982,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
69,2017-11-05 12:21:34,smtp,10.116.216.72,2513,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
76,2017-11-05 12:25:46,smtp,10.116.216.72,2482,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
77,2017-11-05 12:27:49,smtp,10.116.216.72,2526,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
97,2017-11-05 14:43:45,smtp,10.116.216.72,3134,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
108,2017-11-05 15:32:11,smtp,10.64.105.89,2419,10.5.71.60,25,1041@hightech.com,5c51b5ba6c3700749bbc16c88c385c7e@sina.com,财务
111,2017-11-05 15:41:33,smtp,10.116.216.72,3754,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
114,2017-11-05 15:54:48,smtp,10.116.216.72,2574,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
117,2017-11-05 16:04:39,smtp,10.116.216.72,2593,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
119,2017-11-05 16:08:59,smtp,111.202.126.72,3251,10.5.71.60,25,8006e4393505e2f3d151f62a0c76cfb7@sohu.com,1041@hightech.com,财务
120,2017-11-05 16:15:05,smtp,10.116.216.72,2589,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
123,2017-11-05 16:28:27,smtp,10.116.216.72,3072,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
137,2017-11-05 17:42:50,smtp,10.116.216.72,2599,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
141,2017-11-05 18:11:10,smtp,10.116.216.72,2575,10.5.71.60,25,ti@hightech.net,1060@hightech.com,互联网资产监控报警
