,time,proto,sip,sport,dip,dport,from,to,subject
35,2017-11-08 09:25:31,smtp,10.64.106.32,2009,10.5.71.60,25,1371@hightech.com,b73296c5726ea7afa8023c23673823a8@sina.com,新员工必读
68,2017-11-08 09:43:26,smtp,10.64.106.10,2367,10.5.71.60,25,1499@hightech.com,1013@hightech.com;1104@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,劳动合同
74,2017-11-08 09:46:42,smtp,10.64.106.11,2113,10.5.71.60,25,1149@hightech.com,84cf1141d5a08ab8128e7206eefb2b7e@sina.com,公司简介
91,2017-11-08 09:53:16,smtp,10.64.106.5,1739,10.5.71.60,25,1165@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,人员档案
94,2017-11-08 09:54:00,smtp,118.192.64.194,41956,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1079@hightech.com,【政府事务经理_北京】杨振东_来自猎聘网的候选人
101,2017-11-08 09:55:41,smtp,10.64.106.12,2282,10.5.71.60,25,1104@hightech.com,a08c274eeaac02457264b33da9c0143a@sina.com,公司简介
118,2017-11-08 10:10:17,smtp,10.64.106.29,2130,10.5.71.60,25,1433@hightech.com,305f394839f70f2aea8240daeb083c6c@sohu.com,面试通知
120,2017-11-08 10:12:30,smtp,10.64.106.11,2078,10.5.71.60,25,1149@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com,岗位说明书
145,2017-11-08 10:21:50,smtp,14.17.32.47,1972,10.5.71.60,25,7e246d2f10f1e081866b85688cc4b286@foxmail.com,1251@hightech.com,个人资料
157,2017-11-08 10:23:08,smtp,219.142.78.230,1645,10.5.71.60,25,a212a7793443bb542c62c0308fce94f0@sina.com,1363@hightech.com,简历
198,2017-11-08 10:26:49,smtp,219.142.78.230,2316,10.5.71.60,25,64f6aa356c6b63ee663074a35c3a91a0@sina.com,1184@hightech.com,个人简历
200,2017-11-08 10:26:59,smtp,118.192.64.194,43237,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1060@hightech.com,【合同审核主管_北京】房超_来自猎聘网的候选人
237,2017-11-08 10:30:35,smtp,10.64.106.29,2148,10.5.71.60,25,1433@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,人员档案
255,2017-11-08 10:32:37,smtp,118.192.64.194,52849,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1079@hightech.com,【销售经理/总监_成都】李念邱_来自猎聘网的候选人
281,2017-11-08 10:34:49,smtp,163.177.72.176,2442,10.5.71.60,25,12c26f1fafaff7c8d14c3d5da0595069@qq.com,1165@hightech.com,简历
334,2017-11-08 10:39:02,smtp,111.202.126.72,1884,10.5.71.60,25,419933cb38c3510cd93efb85c0377446@sohu.com,1378@hightech.com,个人资料
340,2017-11-08 10:39:34,smtp,219.142.78.230,1694,10.5.71.60,25,ecc0a30710f34c3c9100e61dd14b7c3f@sina.com,1473@hightech.com,个人简历
353,2017-11-08 10:40:09,smtp,10.64.106.6,1921,10.5.71.60,25,1473@hightech.com,506695ba1fdb75f9a25afb54cbf81a47@sohu.com,复试通知
398,2017-11-08 10:42:43,smtp,14.17.32.47,1671,10.5.71.60,25,4871fe382b26ca429b535afcff84d110@foxmail.com,1013@hightech.com,个人资料
401,2017-11-08 10:42:58,smtp,118.192.64.194,42311,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1224@hightech.com,【销售经理/总监_郑州】焦伟强_来自猎聘网的候选人
449,2017-11-08 10:45:37,smtp,10.64.106.10,2374,10.5.71.60,25,1499@hightech.com,bb4f2f5f36dd4e31fd3875b040c91c88@sohu.com,录用通知（接受请回复邮件确认，谢谢！）
471,2017-11-08 10:46:52,smtp,10.64.106.7,1861,10.5.71.60,25,1378@hightech.com,2aede0bf61aff4c2d49a8a321d45c57f@qq.com,复试通知
474,2017-11-08 10:46:58,smtp,118.192.64.194,39320,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1100@hightech.com,【薪酬绩效主管/经理_北京】孙立华_来自猎聘网的候选人
478,2017-11-08 10:47:14,smtp,10.64.106.24,1670,10.5.71.60,25,1277@hightech.com,18ae2deab863e5d861800836d2cdb1a9@sina.com,关于平台的一些介绍
484,2017-11-08 10:47:31,smtp,219.142.78.230,2003,10.5.71.60,25,05bf768a87680b9da5ac76f1756d2953@sina.com,1118@hightech.com,个人资料
490,2017-11-08 10:47:50,smtp,111.202.126.72,2158,10.5.71.60,25,5fd487e305f2938f82d643f2418e9951@sohu.com,1013@hightech.com,个人资料
501,2017-11-08 10:48:24,smtp,10.64.106.29,2127,10.5.71.60,25,1433@hightech.com,0d3e96a4aebc1d07eca1d36ecb3d4e07@sina.com,录用通知（接受请回复邮件确认，谢谢！）
512,2017-11-08 10:49:09,smtp,14.17.32.47,2490,10.5.71.60,25,8c9bcce1eb4b122a0be15df9622d5ad4@foxmail.com,1110@hightech.com,简历
533,2017-11-08 10:53:54,smtp,14.17.32.47,2259,10.5.71.60,25,e154e1fc72a7149b7cff3b782a38e21d@foxmail.com,1067@hightech.com,介绍
551,2017-11-08 11:01:16,smtp,111.202.126.72,2454,10.5.71.60,25,37a6b4472399169a6e55898b81fabbdd@sohu.com,1067@hightech.com,介绍
561,2017-11-08 11:03:00,smtp,14.17.32.47,2045,10.5.71.60,25,557dc016b9842615fb8506a5724d8940@foxmail.com,1149@hightech.com,个人资料
578,2017-11-08 11:06:17,smtp,10.64.106.38,2292,10.5.71.60,25,1295@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,人员档案
594,2017-11-08 11:09:05,smtp,10.64.106.5,1775,10.5.71.60,25,1165@hightech.com,5a3fc03a264fedbd740f61404fd310e4@sina.com,录用通知（接受请回复邮件确认，谢谢！）
601,2017-11-08 11:10:07,smtp,111.202.126.72,1889,10.5.71.60,25,9b444f23bb2d3e66d1ed118596e53a72@sohu.com,1363@hightech.com,个人简历
604,2017-11-08 11:10:34,smtp,14.17.32.47,1667,10.5.71.60,25,efa8325711eb40516b59b33de817b640@foxmail.com,1473@hightech.com,个人资料
615,2017-11-08 11:12:08,smtp,118.192.64.194,43771,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1192@hightech.com,【业务拓展经理（政府事务）_北京】何斯佳_来自猎聘网的候选人
618,2017-11-08 11:12:38,smtp,111.202.126.72,1734,10.5.71.60,25,54e45111e60ef9b8eb6e8e048eecb4d3@sohu.com,1118@hightech.com,个人简历
646,2017-11-08 11:16:36,smtp,163.177.72.176,1538,10.5.71.60,25,fb0a79560653f4e591c6be42a14afb4f@qq.com,1251@hightech.com,个人资料
719,2017-11-08 11:28:14,smtp,111.202.126.72,2179,10.5.71.60,25,daf5cab4d1f2b9d2d01276a3b2e1540b@sohu.com,1067@hightech.com,介绍
757,2017-11-08 11:35:00,smtp,14.17.32.47,1811,10.5.71.60,25,9c210ccaba2b902d76ec2e4efffa5187@foxmail.com,1473@hightech.com,简历
797,2017-11-08 11:42:19,smtp,163.177.72.176,1737,10.5.71.60,25,d8dd7c4f5bac82ad8c9b1b15d1e47e4d@qq.com,1473@hightech.com,个人简历
869,2017-11-08 11:53:48,smtp,163.177.72.176,1934,10.5.71.60,25,0f293d81352a6d515aa087f67b31e13d@qq.com,1184@hightech.com,简历
873,2017-11-08 11:53:58,smtp,219.142.78.230,1873,10.5.71.60,25,97a1df7e2947c8298faace8084008cb8@sina.com,1251@hightech.com,个人资料
875,2017-11-08 11:54:01,smtp,10.64.106.29,2134,10.5.71.60,25,1433@hightech.com,354212bbe99ff08d7cae84c5b04f0033@sohu.com,面试通知
887,2017-11-08 11:56:02,smtp,10.64.106.5,1738,10.5.71.60,25,1165@hightech.com,0a84dd21e95f52ae82869013c47d79a9@qq.com,面试通知
902,2017-11-08 11:59:02,smtp,111.202.126.72,1753,10.5.71.60,25,487ad7f9dd536bd99ef6a271dd110661@sohu.com,1249@hightech.com,简历
910,2017-11-08 11:59:39,smtp,10.1.4.17,15465,10.5.71.60,25,kaoqin@hightech.com,1265@hightech.com,考勤-请假流程
919,2017-11-08 12:01:27,smtp,10.64.106.6,1928,10.5.71.60,25,1473@hightech.com,84afcf2df262ec5c9df86c6fe8e985d8@sohu.com,新员工必读
949,2017-11-08 12:05:45,smtp,10.64.106.7,1852,10.5.71.60,25,1378@hightech.com,68eec8d35a8a5aa8576e5865097dfc3f@foxmail.com,面试通知
962,2017-11-08 12:08:17,smtp,10.64.106.3,2088,10.5.71.60,25,1110@hightech.com,c85ba04f16bee2195ac09a1d89286d21@sina.com,复试通知
966,2017-11-08 12:08:50,smtp,10.64.106.14,2276,10.5.71.60,25,1118@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,绩效考核
970,2017-11-08 12:09:46,smtp,10.64.106.43,2516,10.5.71.60,25,1363@hightech.com,c8af68962c69f8d83efced9aae37c529@sohu.com,公司简介
979,2017-11-08 12:11:10,smtp,111.202.126.72,2342,10.5.71.60,25,81d14e50108cec7451d64fadfc7877f3@sohu.com,1300@hightech.com,简历
982,2017-11-08 12:12:06,smtp,10.64.106.43,2519,10.5.71.60,25,1363@hightech.com,dff5d2a5bfffa10df3d3436448113219@qq.com,公司简介
1001,2017-11-08 12:14:16,smtp,10.64.105.212,1565,10.5.71.60,25,1189@hightech.com,858300366e0fe791fb83c9134a61f8fd@qq.com,关于平台的一些介绍
1008,2017-11-08 12:16:08,smtp,14.17.32.47,1920,10.5.71.60,25,43eaf1844b73684f17802fde2baf4433@foxmail.com,1118@hightech.com,简历
1051,2017-11-08 12:22:21,smtp,219.142.78.230,2399,10.5.71.60,25,a2c963e4b49450afc911732df2fabf57@sina.com,1067@hightech.com,介绍
1055,2017-11-08 12:22:47,smtp,163.177.72.176,1983,10.5.71.60,25,5bbbedecbf530271d9ae6dfa99390f51@qq.com,1499@hightech.com,个人简历
1081,2017-11-08 12:25:50,smtp,10.64.106.3,2104,10.5.71.60,25,1110@hightech.com,488eca3ec86ce500f049ad0e8b412fbc@foxmail.com,复试通知
1084,2017-11-08 12:26:34,smtp,10.64.106.7,1852,10.5.71.60,25,1378@hightech.com,4136a29e5f347346af472316ef0d91e9@sina.com,面试通知
1087,2017-11-08 12:27:14,smtp,10.64.105.163,1612,10.5.71.60,25,1348@hightech.com,544ea7bfec4531cd446140cd856d0f51@sohu.com,平台介绍
1128,2017-11-08 13:55:38,smtp,10.64.106.13,3723,10.5.71.60,25,1300@hightech.com,e451555edd4ea5e6031d3488770f7b50@sina.com,公司简介
1135,2017-11-08 14:01:56,smtp,10.64.106.6,3530,10.5.71.60,25,1473@hightech.com,469c2bc1e423ad6bbb11fa3b8fdb88cc@foxmail.com,面试通知
1136,2017-11-08 14:02:14,smtp,10.64.106.9,2925,10.5.71.60,25,1184@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,劳动合同
1165,2017-11-08 14:14:22,smtp,118.192.64.194,34148,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1119@hightech.com,【销售经理/总监_武汉】张上时_来自猎聘网的候选人
1173,2017-11-08 14:16:30,smtp,163.177.72.176,3272,10.5.71.60,25,edade1582c200061c1d2fb894c09fdfa@qq.com,1067@hightech.com,介绍
1176,2017-11-08 14:20:54,smtp,10.64.105.161,3458,10.5.71.60,25,1351@hightech.com,c825d50d892f12d810987ec6024fe120@qq.com,平台介绍
1193,2017-11-08 14:25:46,smtp,10.64.105.103,3365,10.5.71.60,25,1357@hightech.com,7170f4a9d2e199343004ec5d6ccc3ce5@foxmail.com,平台介绍
1197,2017-11-08 14:27:43,smtp,163.177.72.176,3053,10.5.71.60,25,3d7ec7d858655429e6f125f4e938186b@qq.com,1184@hightech.com,个人简历
1199,2017-11-08 14:29:18,smtp,10.64.106.9,2917,10.5.71.60,25,1184@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,招聘信息总结
1210,2017-11-08 14:34:56,smtp,10.64.106.7,2929,10.5.71.60,25,1378@hightech.com,c6fad79f27b2e55bc4e6cb4f351b45ad@sohu.com,新员工必读
1212,2017-11-08 14:36:00,smtp,219.142.78.230,2576,10.5.71.60,25,cc02f78214c064024048d8976e8246a3@sina.com,1300@hightech.com,个人资料
1235,2017-11-08 14:45:01,smtp,10.64.106.38,3099,10.5.71.60,25,1295@hightech.com,4ebbd0284b4b6c39344ad4d4a66e4d27@sina.com,公司简介
