,time,proto,sip,sport,dip,dport,from,to,subject
32,2017-11-09 09:26:02,smtp,10.64.106.29,2475,10.5.71.60,25,1433@hightech.com,cd61d52739e6cfd48f6fc5a3c68d3948@qq.com,复试通知
34,2017-11-09 09:27:18,smtp,10.64.106.42,2170,10.5.71.60,25,1251@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,人员档案
35,2017-11-09 09:27:30,smtp,10.64.106.13,1564,10.5.71.60,25,1300@hightech.com,41b1361a9ff41513e7f7cc9cd48787a1@qq.com,面试通知
44,2017-11-09 09:32:37,smtp,10.64.106.8,2187,10.5.71.60,25,1312@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,人员档案
50,2017-11-09 09:36:28,smtp,10.64.106.12,2540,10.5.71.60,25,1104@hightech.com,1013@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,劳动合同
58,2017-11-09 09:40:40,smtp,10.64.106.13,1577,10.5.71.60,25,1300@hightech.com,b27d272c6827b192407a501bf2cb7a10@sohu.com,复试通知
65,2017-11-09 09:43:18,smtp,10.64.106.10,2217,10.5.71.60,25,1499@hightech.com,c438006a074d090cef99b41b286b3c36@foxmail.com,面试通知
81,2017-11-09 09:49:24,smtp,10.64.106.7,2540,10.5.71.60,25,1378@hightech.com,bde56cfa4dbf4cc51ecb996749db2a79@sohu.com,面试通知
112,2017-11-09 10:00:00,smtp,10.1.4.17,42373,10.5.71.60,25,school@hightech.com,allstaff@hightech.com,培训邀请
113,2017-11-09 10:01:57,smtp,10.64.105.79,49188,10.5.71.60,25,1389@hightech.com,hr@hightech.com,Re:报名参加
133,2017-11-09 10:20:39,smtp,14.17.32.47,2228,10.5.71.60,25,1f3a6cec554e99fe9a6d67201ac90bba@foxmail.com,1378@hightech.com,个人简历
139,2017-11-09 10:21:10,smtp,111.202.126.72,2430,10.5.71.60,25,c8a03942403c7d8c5b8b38ceb312bd3a@sohu.com,1433@hightech.com,个人资料
151,2017-11-09 10:22:39,smtp,163.177.72.176,2182,10.5.71.60,25,3c99f4fa810b5cf75d13c3c9c0f3ae05@qq.com,1300@hightech.com,简历
195,2017-11-09 10:26:39,smtp,10.64.106.8,2191,10.5.71.60,25,1312@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,人员档案
198,2017-11-09 10:27:26,smtp,10.64.105.28,1651,10.5.71.60,25,1340@hightech.com,d6a803d94dfad2216e1dbb0f49b57dcc@sina.com,平台介绍
210,2017-11-09 10:28:40,smtp,14.17.32.47,2214,10.5.71.60,25,3b22d99df1f794539c08f120c046f6c7@foxmail.com,1312@hightech.com,简历
222,2017-11-09 10:30:13,smtp,14.17.32.47,1816,10.5.71.60,25,74c6f2c5adacf7cae04131cde02149cc@foxmail.com,1165@hightech.com,个人简历
227,2017-11-09 10:31:17,smtp,10.64.106.43,2370,10.5.71.60,25,1363@hightech.com,447851967968311d800978a029c08005@qq.com,面试通知
230,2017-11-09 10:31:30,smtp,163.177.72.176,2372,10.5.71.60,25,caa769cbcb16dcd26a13bbbc6ddc185d@qq.com,1363@hightech.com,个人资料
233,2017-11-09 10:31:32,smtp,163.177.72.176,2287,10.5.71.60,25,71aace61ea0e8d9180499b7be7f2a5db@qq.com,1165@hightech.com,简历
290,2017-11-09 10:36:02,smtp,10.64.105.82,2248,10.5.71.60,25,1060@hightech.com,dc832bb591dc8742799638d943cd2281@qq.com,关于平台的一些介绍
309,2017-11-09 10:37:20,smtp,219.142.78.230,2127,10.5.71.60,25,3915d02f52af8925da3fdc0e143d5fbf@sina.com,1363@hightech.com,简历
325,2017-11-09 10:38:05,smtp,10.64.106.3,1933,10.5.71.60,25,1110@hightech.com,dcfb07ed2c749d20d8830268acccb134@sina.com,公司简介
354,2017-11-09 10:39:37,smtp,163.177.72.176,1706,10.5.71.60,25,2d83faf6c4f6f7f1034ead96c26529f3@qq.com,1184@hightech.com,简历
366,2017-11-09 10:40:37,smtp,219.142.78.230,2455,10.5.71.60,25,064a1830b37bc0ca00b3af4582f4deb0@sina.com,1312@hightech.com,个人简历
396,2017-11-09 10:42:44,smtp,118.192.64.194,37585,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1087@hightech.com,【组织发展总监_北京】苏毓_来自猎聘网的候选人
411,2017-11-09 10:43:37,smtp,111.202.126.72,2459,10.5.71.60,25,0e93fd8fc3283191ce976d2a00de7492@sohu.com,1312@hightech.com,个人简历
423,2017-11-09 10:44:19,smtp,10.64.105.154,49201,10.5.71.60,25,1313@hightech.com,hr@hightech.com,Re:报名参加
437,2017-11-09 10:45:27,smtp,10.64.105.170,2260,10.5.71.60,25,1265@hightech.com,7eabb7cf9a578955ffb7c48383537a20@qq.com,平台介绍
477,2017-11-09 10:47:56,smtp,10.64.105.87,1776,10.5.71.60,25,1373@hightech.com,1da85d75061eecacc2e1239b374c0f2a@qq.com,平台介绍
489,2017-11-09 10:48:20,smtp,111.202.126.72,2236,10.5.71.60,25,420e45a9009784ff929a589d0ac213e1@sohu.com,1149@hightech.com,个人资料
515,2017-11-09 10:52:15,smtp,118.192.64.194,45552,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1100@hightech.com,【销售经理_西安】孔令宝_来自猎聘网的候选人
516,2017-11-09 10:53:39,smtp,10.64.105.242,2567,10.5.71.60,25,1140@hightech.com,d5706360f38fac4683b39ab88c2c6281@sina.com,平台介绍
522,2017-11-09 10:57:00,smtp,118.192.64.194,57885,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1087@hightech.com,【HRBP_北京】徐莹_来自猎聘网的候选人
531,2017-11-09 10:59:24,smtp,118.192.64.194,39320,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1125@hightech.com,【薪酬绩效主管/经理_北京】孙立华_来自猎聘网的候选人
536,2017-11-09 11:00:04,smtp,163.177.72.176,2465,10.5.71.60,25,f0788da5d828bb68f2284652281884e4@qq.com,1118@hightech.com,简历
540,2017-11-09 11:01:22,smtp,219.142.78.230,2288,10.5.71.60,25,8129d3c90a52a45fdb2b43906c8c3e4f@sina.com,1118@hightech.com,简历
563,2017-11-09 11:05:35,smtp,10.64.105.239,49198,10.5.71.60,25,1261@hightech.com,hr@hightech.com,Re:报名参加
564,2017-11-09 11:05:52,smtp,118.192.64.194,53620,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1115@hightech.com,【销售经理/总监_西安】于德开_来自猎聘网的候选人
567,2017-11-09 11:06:33,smtp,111.202.126.72,2115,10.5.71.60,25,7121c7ff9d7a36909d09fae2e8241049@sohu.com,1184@hightech.com,简历
572,2017-11-09 11:07:06,smtp,10.64.105.70,49219,10.5.71.60,25,1330@hightech.com,hr@hightech.com,Re:报名参加
587,2017-11-09 11:10:09,smtp,10.64.105.60,49210,10.5.71.60,25,1383@hightech.com,hr@hightech.com,Re:报名参加
602,2017-11-09 11:13:01,smtp,219.142.78.230,2358,10.5.71.60,25,2ce9d0e7e1e6bce5e85457e05348df4f@sina.com,1104@hightech.com,个人资料
635,2017-11-09 11:17:28,smtp,14.17.32.47,2242,10.5.71.60,25,a5c2791d20cc6fddca8fb4d6ae2669fe@foxmail.com,1067@hightech.com,介绍
638,2017-11-09 11:18:22,smtp,10.64.106.14,1825,10.5.71.60,25,1118@hightech.com,723c2f685830c46ad0c6a1bdbffe4c95@qq.com,面试通知
671,2017-11-09 11:23:43,smtp,10.64.106.11,49199,10.5.71.60,25,1149@hightech.com,hr@hightech.com,Re:报名参加
726,2017-11-09 11:31:51,smtp,10.64.106.12,2533,10.5.71.60,25,1104@hightech.com,739ef6bf7ef888a10a0c0405f664a30c@sohu.com,公司简介
749,2017-11-09 11:34:42,smtp,14.17.32.47,2191,10.5.71.60,25,3321c6880fd1238f0a50fb90b196d314@foxmail.com,1295@hightech.com,个人简历
753,2017-11-09 11:35:06,smtp,10.64.106.10,2193,10.5.71.60,25,1499@hightech.com,912cdcbc5793360f797f187805d39110@sohu.com,录用通知（接受请回复邮件确认，谢谢！）
769,2017-11-09 11:38:51,smtp,118.192.64.194,59797,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1101@hightech.com,【销售经理/总监_西安】景义红_来自猎聘网的候选人
773,2017-11-09 11:39:07,smtp,10.64.106.12,2546,10.5.71.60,25,1104@hightech.com,1013@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,岗位说明书
790,2017-11-09 11:42:52,smtp,10.64.105.219,49212,10.5.71.60,25,1376@hightech.com,hr@hightech.com,Re:报名参加
816,2017-11-09 11:47:54,smtp,14.17.32.47,2096,10.5.71.60,25,668b481fe776feed8007349c3dfd52d7@foxmail.com,1149@hightech.com,个人简历
822,2017-11-09 11:48:46,smtp,219.142.78.230,2565,10.5.71.60,25,3742d24c67d07bc352052499cf6c65f8@sina.com,1363@hightech.com,个人资料
833,2017-11-09 11:50:32,smtp,111.202.126.72,1873,10.5.71.60,25,dc9996323673be8bee94438fe31a6ac9@sohu.com,1378@hightech.com,个人资料
847,2017-11-09 11:52:03,smtp,10.64.106.42,2156,10.5.71.60,25,1251@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,劳动合同
870,2017-11-09 11:55:11,smtp,10.64.105.174,49235,10.5.71.60,25,1352@hightech.com,hr@hightech.com,Re:报名参加
887,2017-11-09 11:58:16,smtp,10.64.105.4,49181,10.5.71.60,25,1487@hightech.com,hr@hightech.com,Re:报名参加
893,2017-11-09 11:58:48,smtp,10.64.106.4,1767,10.5.71.60,25,1013@hightech.com,79cbec7ca73748f5989386c18a8384a4@qq.com,公司简介
905,2017-11-09 12:01:44,smtp,10.64.106.43,2385,10.5.71.60,25,1363@hightech.com,19955287fe5742dcf73289163a1d9657@foxmail.com,复试通知
909,2017-11-09 12:02:17,smtp,10.64.106.5,1731,10.5.71.60,25,1165@hightech.com,6604b401d7aa0596be787c6bc57aec70@qq.com,面试通知
913,2017-11-09 12:03:03,smtp,118.192.64.194,43319,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1192@hightech.com,【行政主管_北京】李春_来自猎聘网的候选人
924,2017-11-09 12:04:24,smtp,10.64.106.11,2220,10.5.71.60,25,1149@hightech.com,3966b8fecc43bce0569e09d291ef99a9@qq.com,公司简介
927,2017-11-09 12:05:13,smtp,163.177.72.176,2127,10.5.71.60,25,a9b8a4288e9296ea8c390a0f27144167@qq.com,1118@hightech.com,个人资料
935,2017-11-09 12:07:22,smtp,14.17.32.47,1656,10.5.71.60,25,9b17754b391794ba7c44d5360b008636@foxmail.com,1378@hightech.com,个人简历
940,2017-11-09 12:08:01,smtp,118.192.64.194,50087,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1087@hightech.com,【销售经理/总监_武汉】何国栋_来自猎聘网的候选人
955,2017-11-09 12:12:30,smtp,10.64.106.42,2183,10.5.71.60,25,1251@hightech.com,99df2164283e92eeaef33a298488fd3e@qq.com,公司简介
984,2017-11-09 12:17:50,smtp,219.142.78.230,2277,10.5.71.60,25,c6973001fad326c10db0d29e20188962@sina.com,1300@hightech.com,个人资料
987,2017-11-09 12:18:17,smtp,111.202.126.72,2529,10.5.71.60,25,531ff52e2d5fa2ddbaa019b6496f85a9@sohu.com,1067@hightech.com,介绍
988,2017-11-09 12:18:22,smtp,118.192.64.194,59393,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1058@hightech.com,【人力资源经理（HRBP）_上海】彭桦栖_来自猎聘网的候选人
1005,2017-11-09 12:21:13,smtp,10.64.106.14,1797,10.5.71.60,25,1118@hightech.com,675b90813a21dc3953c34adc68d1158b@qq.com,面试通知
1014,2017-11-09 12:22:29,smtp,10.64.106.9,2314,10.5.71.60,25,1184@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,绩效考核
1021,2017-11-09 12:23:55,smtp,10.64.106.3,1931,10.5.71.60,25,1110@hightech.com,9f0b4a0358a060b992d6feb551dc9230@sohu.com,面试通知
1026,2017-11-09 12:24:42,smtp,10.64.105.184,2447,10.5.71.60,25,1425@hightech.com,ec458a1eeb196ad2d91865fe471a120e@sohu.com,平台介绍
1031,2017-11-09 12:25:13,smtp,10.64.106.38,2034,10.5.71.60,25,1295@hightech.com,a192e09daa1be412827e198cc90a2c97@foxmail.com,公司简介
1051,2017-11-09 12:29:37,smtp,111.202.126.72,2366,10.5.71.60,25,440fbda69f677f9a189b4f4acde252c0@sohu.com,1363@hightech.com,简历
1065,2017-11-09 13:46:16,smtp,10.64.106.4,3002,10.5.71.60,25,1013@hightech.com,a96fb6e0902901ecc7395533ea69ac98@foxmail.com,新员工必读
1098,2017-11-09 14:02:06,smtp,10.64.106.32,3315,10.5.71.60,25,1371@hightech.com,fd31ee2d3899c3f5920be999cff07ec2@foxmail.com,面试通知
1112,2017-11-09 14:08:22,smtp,111.202.126.72,3808,10.5.71.60,25,9e88453e2236dfe787e9c8120530e05c@sohu.com,1104@hightech.com,个人简历
