,time,proto,sip,sport,dip,dport,from,to,subject
14,2017-11-27 09:33:11,smtp,10.64.106.29,1926,10.5.71.60,25,1433@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1165@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,绩效考核
18,2017-11-27 09:34:57,smtp,118.192.64.194,59271,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1199@hightech.com,【政府事务经理_北京】傅泽_来自猎聘网的候选人
19,2017-11-27 09:35:22,smtp,10.64.106.32,2021,10.5.71.60,25,1371@hightech.com,625f6aab43e7c8bafd161ff7476d1ccf@foxmail.com,公司简介
34,2017-11-27 09:43:48,smtp,219.142.78.230,1550,10.5.71.60,25,ff7f2cee35eccc74cd9ed523a0c16c81@sina.com,1363@hightech.com,简历
43,2017-11-27 09:47:40,smtp,10.64.106.15,2280,10.5.71.60,25,1249@hightech.com,a71671aee3a4662c654200151af5f6bf@sina.com,复试通知
50,2017-11-27 09:51:38,smtp,10.64.106.9,1768,10.5.71.60,25,1184@hightech.com,3a09467dd4c1d101204bbe3d2e38e33a@sina.com,复试通知
60,2017-11-27 09:54:06,smtp,10.64.106.14,2509,10.5.71.60,25,1118@hightech.com,bd7e85758ebc53ed0e995ed70e1b8d4d@sohu.com,新员工必读
91,2017-11-27 10:20:04,smtp,14.17.32.47,1672,10.5.71.60,25,549a425e2276d7a600d2faf9053505fd@foxmail.com,1363@hightech.com,个人简历
132,2017-11-27 10:25:29,smtp,14.17.32.47,2483,10.5.71.60,25,c5e1a31919c6a4dadd5321f6ddbd56b8@foxmail.com,1312@hightech.com,个人资料
139,2017-11-27 10:26:04,smtp,163.177.72.176,2196,10.5.71.60,25,1baeeb2366c13f439865ccfc7a3d3cd2@qq.com,1249@hightech.com,个人资料
149,2017-11-27 10:26:38,smtp,111.202.126.72,2396,10.5.71.60,25,cafd5622c5ef3c427731cc4144c066b0@sohu.com,1067@hightech.com,介绍
154,2017-11-27 10:26:58,smtp,111.202.126.72,1687,10.5.71.60,25,d90042e52f090fc7b522ac480f6582a7@sohu.com,1104@hightech.com,个人资料
160,2017-11-27 10:27:59,smtp,118.192.64.194,52692,10.5.71.60,25,aaabf0d39951f3e6c3e8a7911df524c2@mail7.lietou-edm.com,1192@hightech.com,【薪酬绩效主管/经理_北京】张春旭_来自猎聘网的候选人
162,2017-11-27 10:28:05,smtp,14.17.32.47,2506,10.5.71.60,25,ff9be5a16202f30765e6eb5a7f8362a3@foxmail.com,1249@hightech.com,个人简历
186,2017-11-27 10:30:22,smtp,10.64.106.5,2304,10.5.71.60,25,1165@hightech.com,1013@hightech.com;1104@hightech.com;1499@hightech.com;1371@hightech.com;1184@hightech.com;1251@hightech.com;1295@hightech.com;1312@hightech.com;1433@hightech.com;1300@hightech.com;1378@hightech.com;1473@hightech.com;1118@hightech.com;1363@hightech.com;1249@hightech.com;1110@hightech.com;1149@hightech.com,招聘信息总结
188,2017-11-27 10:30:51,smtp,219.142.78.230,2215,10.5.71.60,25,f7431ce211e8c7101757a283aa6eb453@sina.com,1499@hightech.com,个人简历
208,2017-11-27 10:32:40,smtp,163.177.72.176,2499,10.5.71.60,25,83e7dca68679920137d84bfadcb91b2a@qq.com,1363@hightech.com,个人资料
288,2017-11-27 10:39:04,smtp,163.177.72.176,1982,10.5.71.60,25,f78c9aaddac33647a1077cdf9f11833d@qq.com,1104@hightech.com,简历
306,2017-11-27 10:39:47,smtp,10.64.106.47,2283,10.5.71.60,25,1393@hightech.com,88e0fe459ddee24ac489cda4597abce2@sina.com,平台介绍
312,2017-11-27 10:39:59,smtp,111.202.126.72,2049,10.5.71.60,25,5d8757c6748cc75f6f2d62c5af2457e9@sohu.com,1110@hightech.com,个人简历
322,2017-11-27 10:40:23,smtp,14.17.32.47,2333,10.5.71.60,25,56758ad2cac8c9de6730a7e04ee7e2c4@foxmail.com,1165@hightech.com,简历
